Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,6MOY,AS,DEF1,DEF2,NBA1,NBA2,NBA3,MVP,DPOY,ROY,MIP,CPOY,HOF
1978-1979,Kareem Abdul-Jabbar,80,3157.0,25.5,0.612,,0.352,7.6,26.7,17.6,18.9,1.1,5.0,15.3,23.3,8.8,5.6,14.4,0.219,4.6,3.0,7.6,7.7,0,1,1,0,0,1,0,0,0,0,0,0,1
1978-1979,Louie Dampier,70,760.0,13.3,0.513,,0.155,2.2,6.4,4.4,19.7,2.0,0.5,12.7,15.3,0.9,0.7,1.6,0.098,0.0,0.2,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1
1978-1979,Maurice Cheeks,82,2409.0,12.6,0.541,,0.245,2.8,7.9,5.5,22.8,3.2,0.3,23.3,13.4,1.3,3.6,4.9,0.097,-1.4,2.1,0.7,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1
1978-1979,Moses Malone,82,3390.0,23.7,0.604,,0.612,19.2,27.1,23.2,5.9,1.1,1.8,16.2,23.4,10.6,3.5,14.1,0.2,4.5,-1.7,2.8,4.1,0,1,0,1,1,0,0,1,0,0,0,0,1
1978-1979,Paul Westphal,81,2641.0,22.6,0.58,,0.271,1.5,5.1,3.3,29.9,1.9,0.5,12.2,27.8,8.2,2.2,10.4,0.189,4.6,-0.9,3.7,3.8,0,1,0,0,1,0,0,0,0,0,0,0,1
1978-1979,Pete Maravich,49,1824.0,13.4,0.478,,0.268,1.8,4.6,3.2,20.4,1.5,0.5,14.7,28.4,-0.5,0.7,0.1,0.004,-1.2,-2.5,-3.7,-0.8,0,1,0,0,0,0,0,0,0,0,0,0,1
1978-1979,Rick Barry,80,2566.0,14.7,0.504,,0.169,1.7,9.9,5.9,25.7,1.7,0.8,15.6,19.6,2.9,1.3,4.2,0.078,0.9,-0.1,0.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1
1978-1979,Robert Parish,76,2411.0,20.8,0.529,,0.253,11.7,29.2,20.4,6.9,1.9,4.9,15.9,24.6,1.8,5.4,7.1,0.142,0.3,1.8,2.2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1978-1979,Walt Frazier,12,279.0,12.9,0.482,,0.221,2.6,5.4,3.9,16.2,2.2,0.4,14.1,22.2,0.1,0.1,0.2,0.029,-1.3,-0.8,-2.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1978-1979,Wes Unseld,77,2406.0,17.8,0.599,,0.392,11.7,23.2,17.5,15.9,1.3,0.8,18.2,13.6,5.3,3.5,8.7,0.174,2.8,1.5,4.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Adrian Dantley,68,2674.0,24.3,0.635,0.002,0.415,8.3,14.0,11.3,12.3,1.8,0.3,13.5,27.8,9.5,1.1,10.5,0.189,5.3,-1.6,3.7,3.8,0,1,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Alex English,78,2401.0,18.0,0.536,0.005,0.239,11.3,14.9,13.1,13.9,1.4,1.4,14.8,23.4,3.3,2.0,5.3,0.105,1.6,-1.2,0.4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Artis Gilmore,48,1568.0,19.9,0.643,0.0,0.671,7.9,22.7,15.5,13.0,0.9,2.1,16.7,20.7,4.0,1.7,5.6,0.172,2.5,0.4,2.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Bernard King,19,419.0,11.4,0.534,0.0,0.46,7.0,17.2,12.3,18.1,0.8,0.5,23.3,22.0,-0.2,0.1,0.0,-0.002,-2.6,-1.6,-4.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Bill Walton,14,337.0,22.2,0.525,0.0,0.335,8.7,32.5,20.2,15.5,1.1,6.1,16.7,26.3,0.2,0.5,0.8,0.108,0.9,2.1,3.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Bob Dandridge,45,1457.0,14.8,0.492,0.015,0.209,4.3,12.7,8.5,18.2,0.9,1.3,13.4,24.9,0.5,1.2,1.7,0.056,0.2,-0.4,-0.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Bob Lanier,63,2131.0,20.4,0.592,0.007,0.408,7.6,19.9,13.8,12.3,1.6,2.2,13.7,21.6,5.0,2.4,7.4,0.168,2.6,0.6,3.1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Bob McAdoo,58,2097.0,16.3,0.524,0.023,0.314,5.0,18.5,11.7,13.9,1.6,1.6,16.9,25.8,0.5,1.6,2.0,0.047,0.0,-0.8,-0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Bobby Jones,81,2125.0,18.5,0.59,0.004,0.44,8.0,14.1,11.2,9.8,2.2,3.0,14.1,19.5,4.3,3.8,8.1,0.183,1.4,1.9,3.3,2.8,0,0,1,0,0,0,0,0,0,0,0,0,1
1979-1980,Calvin Murphy,76,2676.0,16.8,0.543,0.02,0.238,2.7,3.5,3.1,16.7,2.5,0.2,10.4,23.1,6.0,1.1,7.2,0.129,0.9,-0.2,0.7,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Charlie Scott,69,1860.0,7.4,0.432,0.016,0.172,2.8,6.6,4.6,18.6,1.2,0.7,18.1,19.0,-2.0,0.6,-1.4,-0.037,-4.2,-1.7,-6.0,-1.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Dan Issel,82,2938.0,22.2,0.571,0.008,0.471,8.2,17.5,12.7,10.7,1.4,1.0,8.7,25.0,9.2,2.3,11.5,0.188,4.1,-0.8,3.3,3.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Dave Cowens,66,2159.0,14.8,0.477,0.013,0.131,6.6,20.7,13.8,13.4,1.5,1.6,9.9,20.1,1.9,3.6,5.4,0.121,-0.2,1.1,0.9,1.6,0,1,0,1,0,0,0,0,0,0,0,0,1
1979-1980,David Thompson,39,1239.0,19.0,0.549,0.031,0.543,4.6,10.2,7.3,15.6,1.5,1.6,13.2,27.8,2.2,0.8,3.0,0.116,2.5,-0.8,1.6,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Dennis Johnson,81,2937.0,15.9,0.489,0.043,0.358,6.2,8.7,7.4,16.1,2.3,1.5,12.6,24.2,3.0,4.4,7.4,0.12,0.5,0.8,1.3,2.5,0,1,1,0,0,1,0,0,0,0,0,0,1
1979-1980,Earl Monroe,51,633.0,15.3,0.497,0.0,0.182,2.7,3.5,3.1,15.0,1.5,0.3,6.9,24.8,1.0,0.1,1.1,0.081,0.2,-2.0,-1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Elvin Hayes,81,3183.0,17.2,0.492,0.008,0.285,8.4,20.0,14.1,6.1,0.9,3.1,10.2,26.1,2.1,4.2,6.2,0.094,-0.2,-0.2,-0.4,1.2,0,1,0,0,0,0,0,0,0,0,0,0,1
1979-1980,George Gervin,78,2934.0,24.0,0.587,0.053,0.306,5.7,8.9,7.3,11.0,1.6,1.4,10.3,31.7,9.3,1.3,10.6,0.173,5.5,-1.6,3.9,4.4,0,1,0,0,1,0,0,0,0,0,0,0,1
1979-1980,George McGinnis,73,2208.0,15.2,0.487,0.017,0.551,10.2,23.0,16.4,21.4,2.1,0.6,20.3,24.4,-0.8,2.6,1.9,0.041,-1.2,-0.1,-1.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Jack Sikma,82,2793.0,16.5,0.526,0.001,0.295,7.4,26.9,17.1,13.7,1.1,1.5,15.3,18.6,3.3,5.3,8.6,0.148,0.5,1.3,1.8,2.7,0,1,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Jamaal Wilkes,82,3111.0,17.6,0.563,0.013,0.172,6.8,11.2,9.2,10.8,1.9,0.5,9.7,20.8,6.7,3.2,10.0,0.154,1.7,-0.4,1.3,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Jo Jo White,78,2052.0,11.2,0.509,0.008,0.161,2.2,7.7,4.9,16.1,2.0,0.4,17.2,18.3,0.1,1.4,1.5,0.035,-2.2,-0.3,-2.4,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Julius Erving,78,2812.0,25.4,0.568,0.012,0.331,8.6,12.9,10.9,21.4,2.8,2.7,13.3,30.3,7.3,5.2,12.5,0.213,5.7,1.9,7.6,6.8,0,1,0,0,1,0,0,0,0,0,0,0,1
1979-1980,Kareem Abdul-Jabbar,82,3143.0,25.3,0.639,0.001,0.344,7.2,22.2,15.4,16.5,1.2,4.6,15.7,24.1,9.5,5.3,14.8,0.227,4.8,2.4,7.2,7.3,0,1,1,0,1,0,0,1,0,0,0,0,1
1979-1980,Larry Bird,82,2955.0,20.5,0.538,0.098,0.246,8.3,23.6,16.0,18.5,2.3,1.0,14.0,25.3,5.6,5.6,11.2,0.182,3.0,1.5,4.5,4.8,0,1,0,0,1,0,0,0,0,1,0,0,1
1979-1980,Magic Johnson,77,2795.0,20.6,0.602,0.033,0.487,7.1,15.4,11.6,25.2,3.1,0.8,20.9,20.9,6.2,4.3,10.5,0.18,3.1,1.7,4.8,4.8,0,1,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Maurice Cheeks,79,2623.0,15.9,0.589,0.014,0.349,3.2,7.6,5.5,28.2,3.3,0.7,22.1,14.9,3.8,4.1,7.9,0.145,0.5,2.0,2.4,2.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Moses Malone,82,3140.0,24.1,0.56,0.004,0.505,19.6,22.3,20.9,7.1,1.2,1.9,13.7,27.6,8.9,3.0,11.9,0.183,4.5,-2.4,2.1,3.2,0,1,0,0,0,1,0,0,0,0,0,0,1
1979-1980,Paul Westphal,82,2665.0,21.1,0.593,0.071,0.336,1.9,5.7,3.9,24.2,2.0,0.7,12.0,25.6,7.7,2.8,10.5,0.189,4.0,0.0,3.9,4.0,0,1,0,0,1,0,0,0,0,0,0,0,1
1979-1980,Pete Maravich,43,964.0,13.8,0.5,0.028,0.193,2.1,7.0,4.6,13.8,1.2,0.4,12.2,28.9,0.1,0.4,0.5,0.027,-1.3,-2.5,-3.8,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Rick Barry,72,1816.0,14.8,0.517,0.287,0.198,3.1,11.5,7.2,20.4,2.1,0.9,15.3,21.6,2.2,1.2,3.4,0.09,1.1,0.0,1.1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Robert Parish,72,2119.0,20.0,0.541,0.001,0.282,12.5,28.8,20.4,8.9,1.3,3.2,16.6,26.4,1.5,3.1,4.6,0.104,0.7,-0.3,0.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Roger Brown,4,37.0,7.0,0.333,0.0,0.0,6.2,23.8,15.2,3.3,0.0,4.6,0.0,3.3,0.0,0.0,0.1,0.069,-3.5,0.2,-3.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Sidney Moncrief,77,1557.0,15.9,0.564,0.002,0.647,11.1,12.5,11.8,10.7,2.2,0.6,16.8,17.8,2.8,2.0,4.9,0.15,1.4,0.2,1.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Walt Frazier,3,27.0,13.6,0.421,0.091,0.182,3.7,8.2,5.9,36.7,3.4,2.0,25.2,22.6,0.0,0.0,0.0,-0.012,-3.5,0.2,-3.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1979-1980,Wes Unseld,82,2973.0,15.4,0.545,0.003,0.328,11.2,25.9,18.5,15.6,1.0,1.1,17.3,11.7,4.3,4.1,8.4,0.135,0.9,1.5,2.5,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Adrian Dantley,80,3417.0,24.3,0.622,0.004,0.482,6.5,10.5,8.5,16.3,1.6,0.3,12.5,28.4,12.3,1.3,13.6,0.191,5.7,-1.4,4.3,5.4,0,1,0,0,0,1,0,0,0,0,0,0,1
1980-1981,Alex English,81,3093.0,19.7,0.549,0.003,0.295,8.8,12.6,10.7,13.4,1.5,1.6,12.1,24.0,6.7,1.6,8.3,0.129,3.1,-1.0,2.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Artis Gilmore,82,2832.0,21.7,0.699,0.0,0.652,9.2,23.5,16.7,8.9,0.8,4.0,18.4,18.5,8.4,3.9,12.3,0.208,3.1,1.2,4.3,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Bernard King,81,2914.0,19.9,0.617,0.005,0.351,6.7,14.4,10.5,15.1,1.2,0.7,15.6,23.2,7.7,1.4,9.1,0.15,3.5,-0.7,2.8,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Bob Dandridge,23,545.0,11.6,0.452,0.004,0.165,3.6,12.4,8.0,15.5,1.4,0.9,11.5,21.2,-0.2,0.7,0.5,0.044,-2.2,0.8,-1.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Bob Lanier,67,1753.0,19.7,0.573,0.001,0.387,8.3,17.5,13.0,14.0,1.9,2.6,14.2,21.8,3.7,3.0,6.8,0.185,2.5,1.4,3.9,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Bob McAdoo,16,321.0,14.4,0.471,0.006,0.261,5.8,18.8,12.0,14.7,2.5,2.3,15.5,25.8,-0.3,0.5,0.2,0.029,-2.0,0.5,-1.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Bobby Jones,81,2046.0,20.1,0.604,0.004,0.46,8.2,14.6,11.6,15.4,2.2,2.0,14.1,20.8,5.4,3.9,9.2,0.217,2.7,2.0,4.7,3.5,0,1,1,0,0,0,0,0,0,0,0,0,1
1980-1981,Calvin Murphy,76,2014.0,18.1,0.542,0.016,0.2,1.8,3.0,2.4,17.2,2.6,0.2,9.9,26.1,4.0,1.3,5.4,0.128,0.9,-0.1,0.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Dan Issel,80,2641.0,21.7,0.575,0.01,0.561,8.6,17.7,13.1,8.4,1.4,1.0,7.9,23.2,8.9,1.6,10.5,0.19,3.7,-1.1,2.7,3.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,David Thompson,77,2620.0,19.4,0.571,0.027,0.424,4.1,7.2,5.6,13.2,0.9,1.2,12.7,27.9,6.0,0.4,6.4,0.117,3.0,-2.1,0.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Dennis Johnson,79,2615.0,17.0,0.516,0.042,0.411,6.9,8.4,7.7,15.8,2.4,1.3,12.6,24.6,4.0,4.4,8.4,0.154,1.0,0.8,1.8,2.5,0,1,1,0,1,0,0,0,0,0,0,0,1
1980-1981,Elvin Hayes,81,2931.0,14.9,0.483,0.008,0.339,8.4,20.0,14.1,4.8,1.1,3.2,11.3,23.0,0.1,4.9,5.1,0.083,-1.6,0.6,-1.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,George Gervin,82,2765.0,22.9,0.555,0.02,0.359,5.2,11.1,8.2,15.8,1.6,1.1,11.1,32.3,8.1,2.4,10.5,0.182,4.2,-1.2,2.9,3.5,0,1,0,0,1,0,0,0,0,0,0,0,1
1980-1981,George McGinnis,69,1845.0,14.9,0.482,0.009,0.501,9.4,22.2,15.6,16.4,2.6,0.9,19.1,25.1,-1.1,2.9,1.7,0.045,-1.6,0.2,-1.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Jack Sikma,82,2920.0,18.0,0.512,0.004,0.315,7.1,24.6,16.0,13.2,1.3,1.7,11.9,23.6,3.5,4.5,8.0,0.132,0.9,0.5,1.4,2.5,0,1,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Jamaal Wilkes,81,3028.0,18.0,0.556,0.009,0.224,5.6,9.8,7.8,11.2,1.9,0.5,11.2,24.5,5.5,3.0,8.5,0.135,1.4,-0.8,0.5,1.9,0,1,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Jo Jo White,13,236.0,10.4,0.462,0.0,0.22,1.4,8.4,4.9,21.0,2.2,0.2,16.7,19.0,-0.1,0.2,0.1,0.021,-3.0,0.0,-3.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Julius Erving,82,2874.0,25.1,0.572,0.012,0.352,10.0,14.6,12.5,19.8,2.8,2.8,13.1,28.4,7.8,6.1,13.8,0.231,5.2,2.3,7.5,6.9,0,1,0,0,1,0,0,1,0,0,0,0,1
1980-1981,Kareem Abdul-Jabbar,80,2976.0,25.5,0.616,0.001,0.379,7.6,21.5,15.0,13.6,0.9,4.0,12.8,26.3,9.6,4.6,14.3,0.23,4.7,1.4,6.1,6.1,0,1,1,0,1,0,0,0,0,0,0,0,1
1980-1981,Kevin McHale,82,1645.0,16.4,0.556,0.003,0.239,11.2,13.6,12.4,4.8,0.8,5.1,13.0,20.9,2.3,2.4,4.7,0.137,-0.9,0.9,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Larry Bird,82,3239.0,19.9,0.528,0.049,0.218,7.0,23.8,15.7,20.4,2.4,1.1,14.9,24.3,4.7,6.1,10.8,0.16,2.5,1.8,4.3,5.2,0,1,0,0,1,0,0,0,0,0,0,0,1
1980-1981,Magic Johnson,37,1371.0,25.7,0.582,0.029,0.383,8.5,16.4,12.7,31.8,4.3,1.0,17.2,24.3,3.8,2.6,6.4,0.225,5.6,3.3,8.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Maurice Cheeks,81,2415.0,16.4,0.579,0.014,0.306,3.3,7.5,5.5,29.5,3.7,0.9,20.9,13.9,4.0,4.5,8.5,0.169,0.9,3.1,4.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Moses Malone,80,3245.0,25.1,0.585,0.002,0.52,16.1,24.5,20.3,6.6,1.2,2.6,14.0,27.6,9.5,4.2,13.7,0.202,4.5,-1.2,3.3,4.3,0,1,0,0,0,1,0,0,0,0,0,0,1
1980-1981,Paul Westphal,36,1078.0,16.5,0.517,0.05,0.368,1.1,5.7,3.5,21.5,2.0,0.7,11.8,24.9,1.5,0.9,2.4,0.106,1.0,-0.2,0.8,0.7,0,1,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Robert Parish,82,2298.0,25.2,0.579,0.001,0.34,12.7,25.3,19.3,10.0,1.7,5.1,12.5,27.1,6.0,4.9,10.9,0.228,3.3,2.1,5.4,4.3,0,1,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Sidney Moncrief,80,2417.0,18.0,0.614,0.012,0.539,8.8,9.8,9.3,14.1,1.7,0.9,13.7,17.2,6.9,2.9,9.9,0.196,3.4,0.3,3.8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1980-1981,Wes Unseld,63,2032.0,13.5,0.543,0.009,0.2,10.6,24.3,17.4,10.6,1.2,1.0,17.2,11.1,2.1,3.4,5.5,0.13,0.0,1.8,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Adrian Dantley,81,3222.0,24.2,0.631,0.002,0.516,7.6,9.6,8.6,15.5,1.4,0.2,13.3,27.9,11.9,0.7,12.6,0.187,5.8,-1.7,4.1,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Alex English,82,3015.0,22.2,0.596,0.005,0.285,7.7,12.0,9.9,19.9,1.3,2.0,13.0,25.3,8.9,0.6,9.5,0.152,4.9,-1.1,3.8,4.4,0,1,0,0,0,1,0,0,0,0,0,0,1
1981-1982,Artis Gilmore,82,2796.0,22.4,0.702,0.001,0.659,9.5,23.7,16.9,7.5,0.8,4.3,17.4,19.6,8.3,3.8,12.1,0.208,3.0,1.3,4.3,4.4,0,1,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Bernard King,79,2861.0,19.8,0.6,0.004,0.382,5.2,12.8,8.9,14.9,1.3,0.4,14.9,25.3,6.6,2.2,8.7,0.147,2.9,-0.6,2.2,3.1,0,1,0,0,0,1,0,0,0,0,0,0,1
1981-1982,Bob Dandridge,11,174.0,5.2,0.416,0.0,0.309,2.7,8.3,5.6,9.7,1.4,0.7,15.0,17.4,-0.2,0.2,0.0,0.003,-4.5,-0.3,-4.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Bob Lanier,74,1986.0,17.4,0.596,0.003,0.332,5.5,16.5,11.2,16.0,1.7,1.6,16.6,20.7,3.2,3.4,6.6,0.16,1.6,1.3,2.9,2.5,0,1,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Bob McAdoo,41,746.0,14.4,0.509,0.015,0.382,6.8,16.1,11.6,5.5,1.4,2.6,11.7,23.2,0.5,1.0,1.5,0.095,-2.3,-0.4,-2.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Bobby Jones,76,2181.0,19.3,0.62,0.004,0.452,5.9,14.1,10.1,12.0,2.2,3.0,14.1,19.6,4.8,3.4,8.2,0.181,2.4,1.7,4.1,3.3,0,1,1,0,0,0,0,0,0,0,0,0,1
1981-1982,Calvin Murphy,64,1204.0,13.2,0.47,0.025,0.17,1.8,3.9,2.8,20.6,1.8,0.0,10.5,26.5,0.7,0.6,1.3,0.051,-1.8,-1.6,-3.4,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Dan Issel,81,2472.0,23.1,0.608,0.005,0.53,7.7,18.3,13.2,9.8,1.2,1.1,10.0,26.0,9.0,0.8,9.8,0.19,4.0,-1.8,2.2,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1
1981-1982,David Thompson,61,1246.0,17.6,0.571,0.022,0.526,5.0,7.6,6.4,12.5,1.2,1.2,15.2,28.5,2.1,0.0,2.0,0.079,1.0,-2.8,-1.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Dennis Johnson,80,2937.0,16.7,0.54,0.034,0.403,5.5,9.8,7.7,18.3,1.7,1.1,13.9,23.6,4.1,4.0,8.1,0.132,1.2,0.1,1.3,2.5,0,1,1,0,0,0,0,0,0,0,0,0,1
1981-1982,Elvin Hayes,82,3032.0,14.4,0.513,0.005,0.384,9.4,18.1,13.6,6.6,1.0,1.9,13.9,20.2,2.3,2.9,5.1,0.081,-0.6,-0.7,-1.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1981-1982,George Gervin,79,2817.0,24.2,0.562,0.018,0.323,5.2,9.7,7.5,11.4,1.3,0.9,8.5,35.0,8.7,2.0,10.7,0.182,5.4,-1.5,3.9,4.2,0,1,0,0,1,0,0,0,0,0,0,0,1
1981-1982,George McGinnis,76,1341.0,11.3,0.395,0.008,0.421,7.4,25.2,16.1,20.7,3.5,1.2,22.6,18.0,-2.5,2.9,0.4,0.015,-3.6,3.0,-0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Isiah Thomas,72,2433.0,14.5,0.487,0.055,0.402,2.5,7.1,4.7,32.6,2.8,0.4,19.2,25.0,-0.2,2.5,2.3,0.046,-0.3,-0.6,-0.8,0.7,0,1,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Jack Sikma,82,3049.0,20.6,0.559,0.011,0.432,8.2,28.0,18.5,13.1,1.6,1.9,12.9,22.5,5.9,6.7,12.6,0.199,2.2,1.7,3.9,4.5,0,1,0,1,0,0,0,0,0,0,0,0,1
1981-1982,Jamaal Wilkes,82,2906.0,16.5,0.554,0.003,0.237,6.0,8.7,7.4,6.7,1.4,0.4,9.5,23.6,5.3,2.4,7.7,0.127,0.7,-1.5,-0.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Julius Erving,81,2789.0,25.9,0.593,0.008,0.377,9.3,13.0,11.2,18.1,2.8,2.9,11.4,28.1,8.7,4.6,13.3,0.229,6.0,1.7,7.7,6.8,0,1,0,0,1,0,0,0,0,0,0,0,1
1981-1982,Kareem Abdul-Jabbar,76,2677.0,23.4,0.608,0.002,0.34,7.3,19.1,13.4,11.9,1.1,4.1,13.3,25.6,6.9,3.9,10.7,0.192,3.8,1.2,5.0,4.7,0,1,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Kevin McHale,82,2332.0,16.9,0.568,0.0,0.283,9.3,16.8,13.1,5.4,0.6,4.3,12.2,19.3,3.9,3.7,7.5,0.155,0.4,1.1,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Larry Bird,77,2923.0,22.6,0.557,0.037,0.269,7.7,23.4,15.8,22.5,2.3,1.2,13.8,25.2,6.8,5.7,12.5,0.205,4.4,2.3,6.6,6.4,0,1,0,1,1,0,0,0,0,0,0,0,1
1981-1982,Magic Johnson,78,2991.0,22.9,0.59,0.028,0.418,9.5,17.5,13.7,31.0,3.2,0.6,18.9,20.1,8.1,4.8,12.9,0.207,4.9,2.3,7.2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1981-1982,Maurice Cheeks,79,2498.0,18.3,0.57,0.033,0.325,2.4,8.5,5.6,34.7,4.0,0.8,19.2,16.0,4.6,4.0,8.6,0.166,1.8,2.4,4.2,3.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Moses Malone,81,3398.0,26.8,0.576,0.003,0.454,17.5,21.2,19.3,6.9,1.1,2.1,11.9,29.9,11.7,3.7,15.4,0.218,6.2,-1.8,4.5,5.5,0,1,0,0,1,0,0,1,0,0,0,0,1
1981-1982,Paul Westphal,18,451.0,13.3,0.489,0.041,0.242,2.2,3.4,2.8,31.8,2.0,1.0,18.0,23.9,0.0,0.3,0.3,0.032,-0.5,-1.2,-1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1981-1982,Robert Parish,80,2534.0,22.6,0.571,0.0,0.287,12.8,24.5,18.8,8.4,1.3,4.1,13.7,25.5,5.0,5.1,10.0,0.19,2.6,1.2,3.8,3.7,0,1,0,0,0,1,0,0,0,0,0,0,1
1981-1982,Sidney Moncrief,80,2980.0,20.1,0.601,0.013,0.539,8.8,11.6,10.3,18.1,2.2,0.4,13.7,21.0,8.9,4.5,13.4,0.216,3.9,0.9,4.8,5.1,0,1,0,1,0,1,0,0,0,0,0,0,1
1982-1983,Adrian Dantley,22,887.0,24.4,0.661,0.0,0.617,6.9,9.2,8.0,18.8,1.0,0.0,13.7,26.1,3.8,0.5,4.3,0.232,6.0,-1.2,4.8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1982-1983,Alex English,82,2988.0,24.1,0.561,0.006,0.264,8.9,11.5,10.2,19.5,1.7,2.1,11.3,28.9,8.7,1.6,10.3,0.166,5.4,-0.8,4.6,5.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1982-1983,Artis Gilmore,82,2797.0,21.2,0.668,0.007,0.559,12.1,25.8,19.2,6.1,0.7,3.7,18.7,19.4,7.5,3.5,11.0,0.189,2.7,0.2,2.8,3.4,0,1,0,0,0,0,0,0,0,0,0,0,1
1982-1983,Bernard King,68,2207.0,20.3,0.566,0.005,0.34,5.2,12.2,8.7,16.0,2.0,0.4,13.0,29.1,4.0,3.5,7.5,0.163,2.8,0.7,3.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1982-1983,Bill Walton,33,1099.0,18.0,0.54,0.0,0.309,7.2,27.9,16.7,14.9,1.4,6.3,19.6,18.9,0.6,1.3,2.0,0.086,0.4,2.5,2.9,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1
